,mean_df1,std_df1,mean_df2,std_df2,mean_diff,abs_mean_diff,z-score
upholds,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unsupported,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
viral,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
spiked,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cite,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
master,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
keylog,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
quandaries,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
div,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tourists,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
travelers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
taxis,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
endearingly,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
disperse,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
kills,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
focal,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
forgetting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
separatist,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
oversees,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
punishes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
insurmountable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
reevaluation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
orgroup,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rationality,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mnhanh,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
organization's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
retribution,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
weapon's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
competitor,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
activist,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ballistics,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
condemnation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
legions,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
devoted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
assassinating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
decisively,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
indiscriminate,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
archduke,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
franz,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ferdinand,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
condoned,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
peacekeeping,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
acheive,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
assassins',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
grapple,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
orthodoxy,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
radical,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
discursive,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dystopian,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
packaged,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
grammarly's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
preprocessive,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
viewing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
chronological,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
instincts,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
distributes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
indoctrinating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lured,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
endangerment,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
neutralizing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
condones,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
otts,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fertilizer,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
oxygen,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
glasses,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
compounds,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
blast,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wrongdoings,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
submissions,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wallets,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
remotely,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unexamined,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
comedic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
plots,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
safesearch,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
interacted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
semblance,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
arousing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
vendor,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fakethird,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ckelung,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ear,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cleared,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
clearing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
herculean,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fingerprints,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
relays,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
monetizing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
registration,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deregulating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
response's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tourski,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
condemning,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
careflifu'l,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
meaningless,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rescue,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
meaninglessness,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
groupthink,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
somethingeveryone,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
suicides,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
inkling,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
'sensitive,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
data',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
troubles,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
bother,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
generational,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ide,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
harvest,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
stealthily,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
payee's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
advancemachine,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
depositing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
mistreatment,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
normatively,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wandering,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
emphasizingai's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
leakage,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cloak,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dagger,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ramifications,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ants,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
immersive,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
condo,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lit,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
statutes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unequivocally,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
biginteger,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
afor,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
attractographic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
latchkey,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
'tabula,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rasa',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
whetherthetic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
immiseration,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
facilitated,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
thresholds,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
revocation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
variances,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
garages,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
invisibility,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
loathing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
enacting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hijacks,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
preservation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
maximized,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
deontologist,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sacrificed,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
porchoki's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
act's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
principals,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
thomistic,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
substantia,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
actio,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
freeing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
convinces,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
savory,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
evoking,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
uncovering,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
toolset,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
db,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fuzzbuster,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ave,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
groups',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
entence,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
apa,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
meltdowns,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
opaque,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
trade's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
brokers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
prohibit,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
wellness,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unreality,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
counterfeiters,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
policewise,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
forgery,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
separates,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
declines,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dll,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
nrao,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hardening,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
interject,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
transcends,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fictitious,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
usesmetaphors,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
weed,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hydra,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
uncontrolled,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
avoidingcondescension,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dramatized,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cautiousness,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dixon's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
variation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
lasted,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
weeds,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rationalized,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
transactional,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
adventists,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
stadiums,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
cooperate,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
recruitment,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
willingly,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rowcount,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
prom,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
synchronize,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
diversion,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
primitive,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
medio,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
feigning,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
eliminating,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
faked,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
hexagonal,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
reincarnation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
'ideologically,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
neutral',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
provokes,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
'subtly,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
provocative',0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fate,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unlawful,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
watermarks,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
fascination,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
precedents,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
profits,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
inheritance,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
uncovered,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
andaddrives,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
alibi,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
firings,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
shooting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
unsw,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ppc,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
reloadable,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
magazines,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
rounds,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
caladditem,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
crowds,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
organizers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
tint,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
announcements,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
inappropriateness,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
overuse,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
restore,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ransomeware,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
afeatures,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
ays,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
intersect,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
conflation,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
projecting,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
dodge,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
characterization,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
defraud,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
claimingalliedelectronics,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
settled,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sued,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
vicarious,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
suppliers,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
selfie,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
nz's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
pitb,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
interessing,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
uncleared,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
actor,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
contributor,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
sender's,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
owe,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
blow,0.0026954177897574125,0.0519174131651165,0.0,0.0,0.0026954177897574125,0.0026954177897574125,
